objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(1979 XB)1979-12-17T10:23:00.000Z,1979-12-17T10:23:00.000Z,14.24,23,255.55,7.40E-07,-3.1,1,(1979 XB)
(1994 GK)1994-04-05T08:50:00.000Z,1994-04-05T08:50:00.000Z,8.67,15.6,62,0.000069,-3.7,1,(1994 GK)
(1995 CS)1995-02-02T10:20:00.000Z,1995-02-02T10:20:00.000Z,5.55,24.8,34,0.0000053,-4.8,1,(1995 CS)
(1996 TC1)1996-09-25T12:52:00.000Z,1996-09-25T12:52:00.000Z,6.01,24.3,71.5,0.0000013,-5,1,(1996 TC1)
(1997 TC25)1997-09-28T08:59:00.000Z,1997-09-28T08:59:00.000Z,6.11,10.2,51.5,2.60E-07,-6.7,1,(1997 TC25)
(1997 UA11)1997-10-26T03:22:00.000Z,1997-10-26T03:22:00.000Z,2.74,12.5,39,2.90E-07,-6.6,1,(1997 UA11)
(1998 DK36)1998-02-14T22:37:00.000Z,1998-02-14T22:37:00.000Z,4.41,7.3,43,5.60E-07,-6.5,1,(1998 DK36)
(1999 RZ31)1999-09-04T10:28:00.000Z,1999-09-04T10:28:00.000Z,8.49,7.8,73,0.0000016,-5.3,1,(1999 RZ31)
(2000 SB45)2000-10-02T14:17:00.000Z,2000-10-02T14:17:00.000Z,9.23,8.2,54,0.00016,-4.2,1,(2000 SB45)
(2000 SG344)2031-09-16T06:18:00.000Z,2031-09-16T06:18:00.000Z,69.82,6.7,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)2030-09-22T20:36:00.000Z,2030-09-22T20:36:00.000Z,13.32,2.4,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)2029-11-21T21:17:00.000Z,2029-11-21T21:17:00.000Z,17.63,1.3,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)2029-07-28T04:32:00.000Z,2029-07-28T04:32:00.000Z,13.33,1.2,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)2029-02-16T10:10:00.000Z,2029-02-16T10:10:00.000Z,20.5,1.5,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)2028-05-07T01:32:00.000Z,2028-05-07T01:32:00.000Z,7.63,2,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)2000-09-12T18:25:00.000Z,2000-09-12T18:25:00.000Z,15.49,2.6,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)1999-12-26T18:31:00.000Z,1999-12-26T18:31:00.000Z,24.92,1.8,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)1999-05-06T01:20:00.000Z,1999-05-06T01:20:00.000Z,1.48,1.9,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)1990-07-08T05:48:00.000Z,1990-07-08T05:48:00.000Z,59.37,6.1,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)1990-01-08T21:29:00.000Z,1990-01-08T21:29:00.000Z,48.38,3.1,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)1980-10-21T04:08:00.000Z,1980-10-21T04:08:00.000Z,47.42,2.9,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)1980-04-28T19:35:00.000Z,1980-04-28T19:35:00.000Z,55.28,5.8,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)1971-07-02T15:25:00.000Z,1971-07-02T15:25:00.000Z,4.2,1.8,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 SG344)1971-02-19T01:02:00.000Z,1971-02-19T01:02:00.000Z,26.43,1.2,49.5,0.0026,-3.2,1,(2000 SG344)
(2000 WJ107)2000-11-19T13:59:00.000Z,2000-11-19T13:59:00.000Z,8.34,13.4,73,0.0000029,-5.6,1,(2000 WJ107)
(2001 CA21)2001-02-12T06:22:00.000Z,2001-02-12T06:22:00.000Z,66.89,31.3,235.5,1.20E-08,-3.7,1,(2001 CA21)
(2001 HJ31)2001-04-18T23:50:00.000Z,2001-04-18T23:50:00.000Z,10.23,13.3,73,1.90E-07,-6.4,1,(2001 HJ31)
(2001 SD286)2182-06-08T11:02:00.000Z,2182-06-08T11:02:00.000Z,67.43,15.6,37.5,5.70E-08,-7.4,1,(2001 SD286)
(2001 SD286)2001-09-21T23:32:00.000Z,2001-09-21T23:32:00.000Z,7.95,12.8,37.5,5.70E-08,-7.4,1,(2001 SD286)
(2001 UD5)2001-10-03T16:37:00.000Z,2001-10-03T16:37:00.000Z,21.66,15.5,123.5,4.10E-08,-6.2,1,(2001 UD5)
(2001 VB)2001-11-07T06:15:00.000Z,2001-11-07T06:15:00.000Z,63.62,32.5,280.6,2.40E-09,-4,1,(2001 VB)
(2001 YN2)2001-12-15T02:40:00.000Z,2001-12-15T02:40:00.000Z,3.47,18.9,35.5,0.57,-7.9,1,(2001 YN2)
(2002 CB19)2084-08-10T19:36:00.000Z,2084-08-10T19:36:00.000Z,2.63,15.6,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)2079-02-07T12:08:00.000Z,2079-02-07T12:08:00.000Z,33.5,18,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)2023-08-05T18:16:00.000Z,2023-08-05T18:16:00.000Z,39.24,18.3,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)2018-02-02T20:21:00.000Z,2018-02-02T20:21:00.000Z,10.45,15.6,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)2007-08-08T12:56:00.000Z,2007-08-08T12:56:00.000Z,17.68,16.9,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)2002-02-02T22:35:00.000Z,2002-02-02T22:35:00.000Z,10.31,15.7,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)1991-08-05T03:48:00.000Z,1991-08-05T03:48:00.000Z,42.98,18.5,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)1986-01-29T22:35:00.000Z,1986-01-29T22:35:00.000Z,36.34,13.7,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)1956-08-18T21:28:00.000Z,1956-08-18T21:28:00.000Z,56.49,12.4,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)1951-02-10T13:05:00.000Z,1951-02-10T13:05:00.000Z,65.35,20.2,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)1940-08-11T12:27:00.000Z,1940-08-11T12:27:00.000Z,11.59,15,43,0.72,-8.7,1,(2002 CB19)
(2002 CB19)1935-02-07T20:00:00.000Z,1935-02-07T20:00:00.000Z,41.4,18.5,43,0.72,-8.7,1,(2002 CB19)
(2002 EM7)2095-07-01T07:20:00.000Z,2095-07-01T07:20:00.000Z,19.33,9.1,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2072-06-17T10:39:00.000Z,2072-06-17T10:39:00.000Z,61.39,7.2,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2071-03-09T13:39:00.000Z,2071-03-09T13:39:00.000Z,27.94,8.3,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2063-03-11T13:33:00.000Z,2063-03-11T13:33:00.000Z,49.2,14.2,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2057-06-28T10:58:00.000Z,2057-06-28T10:58:00.000Z,44.36,13.7,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2049-06-29T23:15:00.000Z,2049-06-29T23:15:00.000Z,30.27,8.3,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2048-03-21T00:06:00.000Z,2048-03-21T00:06:00.000Z,59.82,7.3,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2040-03-08T11:45:00.000Z,2040-03-08T11:45:00.000Z,18.6,11.8,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2034-06-27T05:11:00.000Z,2034-06-27T05:11:00.000Z,57.18,14.7,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2026-06-26T13:14:00.000Z,2026-06-26T13:14:00.000Z,44.1,7.5,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2025-03-13T09:44:00.000Z,2025-03-13T09:44:00.000Z,44.71,7.5,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2017-03-12T13:33:00.000Z,2017-03-12T13:33:00.000Z,65.9,15.5,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2011-07-01T02:52:00.000Z,2011-07-01T02:52:00.000Z,10.95,10.7,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2003-06-06T13:35:00.000Z,2003-06-06T13:35:00.000Z,76.27,7.5,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)2002-03-07T23:59:00.000Z,2002-03-07T23:59:00.000Z,1.21,10.3,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1995-07-01T10:12:00.000Z,1995-07-01T10:12:00.000Z,47.93,13.9,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1993-03-10T23:39:00.000Z,1993-03-10T23:39:00.000Z,49.51,14.2,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1986-07-04T06:28:00.000Z,1986-07-04T06:28:00.000Z,9.76,10.2,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1977-06-30T06:26:00.000Z,1977-06-30T06:26:00.000Z,44.13,7.5,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1968-06-12T11:25:00.000Z,1968-06-12T11:25:00.000Z,74.72,7.4,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1967-03-17T09:30:00.000Z,1967-03-17T09:30:00.000Z,54.56,7.2,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1958-03-09T01:27:00.000Z,1958-03-09T01:27:00.000Z,30.21,8.1,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1940-03-08T13:38:00.000Z,1940-03-08T13:38:00.000Z,30.11,8.2,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 EM7)1905-07-04T11:05:00.000Z,1905-07-04T11:05:00.000Z,23.18,8.8,56.5,6.10E-08,-7.3,1,(2002 EM7)
(2002 MN)2046-07-03T21:02:00.000Z,2046-07-03T21:02:00.000Z,77.76,16.4,80.5,0.0000028,-5.3,1,(2002 MN)
(2002 MN)2002-06-14T00:03:00.000Z,2002-06-14T00:03:00.000Z,0.31,10.6,80.5,0.0000028,-5.3,1,(2002 MN)
(2002 RB182)2002-10-01T11:54:00.000Z,2002-10-01T11:54:00.000Z,25.46,14.3,102,0.0000061,-5,1,(2002 RB182)
(2002 VU17)2002-11-01T08:45:00.000Z,2002-11-01T08:45:00.000Z,12.3,11.3,45,0.000014,-5.3,1,(2002 VU17)
(2003 UQ25)2003-11-06T19:43:00.000Z,2003-11-06T19:43:00.000Z,15.28,16.1,65,9.40E-08,-6.6,1,(2003 UQ25)
(2004 BK86)2004-02-01T22:04:00.000Z,2004-02-01T22:04:00.000Z,1.78,15.7,35.5,9.40E-09,-8.2,1,(2004 BK86)
(2004 FM4)2004-03-14T07:08:00.000Z,2004-03-14T07:08:00.000Z,6.97,13.8,41,1.50E-08,-7.8,1,(2004 FM4)
(2004 FY3)2004-03-17T06:38:00.000Z,2004-03-17T06:38:00.000Z,2.07,11.8,35.5,7.50E-08,-7.5,1,(2004 FY3)
(2004 VZ14)2004-10-31T11:03:00.000Z,2004-10-31T11:03:00.000Z,4.51,14.9,37.5,0.0000019,-6.4,1,(2004 VZ14)
(2005 CC37)2005-01-26T21:01:00.000Z,2005-01-26T21:01:00.000Z,21.29,9.9,123.5,0.0000013,-5.2,1,(2005 CC37)
(2005 ED224)2005-03-09T16:05:00.000Z,2005-03-09T16:05:00.000Z,10.13,24.3,68,0.000003,-3.7,1,(2005 ED224)
(2005 EL70)2005-03-03T21:45:00.000Z,2005-03-03T21:45:00.000Z,14.69,35.5,68,1.30E-07,-5.4,1,(2005 EL70)
(2005 GQ33)2005-04-01T03:54:00.000Z,2005-04-01T03:54:00.000Z,12.41,19.5,78.5,2.80E-08,-7.4,1,(2005 GQ33)
(2005 QK76)2005-08-26T23:13:00.000Z,2005-08-26T23:13:00.000Z,12.6,19.2,41,0.000068,-3.7,1,(2005 QK76)
(2005 TM173)2005-10-16T17:36:00.000Z,2005-10-16T17:36:00.000Z,6.28,10.9,66.5,9.50E-07,-6,1,(2005 TM173)
(2005 UL6)2065-09-02T04:59:00.000Z,2065-09-02T04:59:00.000Z,36.64,10.6,54,1.10E-07,-6.9,1,(2005 UL6)
(2005 UL6)2005-10-16T22:29:00.000Z,2005-10-16T22:29:00.000Z,12.29,10.3,54,1.10E-07,-6.9,1,(2005 UL6)
(2005 WG57)2005-11-21T08:28:00.000Z,2005-11-21T08:28:00.000Z,13.89,10.9,80.5,7.20E-07,-5.6,1,(2005 WG57)
(2006 BC8)2012-07-15T17:10:00.000Z,2012-07-15T17:10:00.000Z,68.93,18.2,41,0.0000095,-5.6,1,(2006 BC8)
(2006 BC8)2006-01-22T05:08:00.000Z,2006-01-22T05:08:00.000Z,4.73,12.9,41,0.0000095,-5.6,1,(2006 BC8)
(2006 BC8)1997-07-21T21:30:00.000Z,1997-07-21T21:30:00.000Z,26.82,15.1,41,0.0000095,-5.6,1,(2006 BC8)
(2006 BC8)1991-01-17T01:42:00.000Z,1991-01-17T01:42:00.000Z,35.86,10.5,41,0.0000095,-5.6,1,(2006 BC8)
(2006 BC8)1982-07-15T23:00:00.000Z,1982-07-15T23:00:00.000Z,73.76,18.6,41,0.0000095,-5.6,1,(2006 BC8)
(2006 BC8)1956-07-31T09:37:00.000Z,1956-07-31T09:37:00.000Z,35.85,10.6,41,0.0000095,-5.6,1,(2006 BC8)
(2006 BC8)1950-01-25T15:54:00.000Z,1950-01-25T15:54:00.000Z,23.6,15,41,0.0000095,-5.6,1,(2006 BC8)
(2006 BC8)1941-07-24T16:58:00.000Z,1941-07-24T16:58:00.000Z,4.17,13.5,41,0.0000095,-5.6,1,(2006 BC8)
(2006 BM8)2006-01-20T12:17:00.000Z,2006-01-20T12:17:00.000Z,2.25,15,37.5,0.0000026,-6.2,1,(2006 BM8)
(2006 BM8)1971-08-07T07:51:00.000Z,1971-08-07T07:51:00.000Z,52.33,18.6,37.5,0.0000026,-6.2,1,(2006 BM8)
(2006 DN)2006-03-17T11:47:00.000Z,2006-03-17T11:47:00.000Z,10.24,4.9,54,3.60E-07,-6.3,1,(2006 DN)
(2006 HF6)2006-04-18T06:29:00.000Z,2006-04-18T06:29:00.000Z,1.9,16.3,56.5,0.000011,-5.2,1,(2006 HF6)
(2006 HX57)2006-05-06T12:32:00.000Z,2006-05-06T12:32:00.000Z,2.96,10.7,39,0.0000031,-5.6,1,(2006 HX57)
(2006 JE)2006-05-02T05:40:00.000Z,2006-05-02T05:40:00.000Z,8.39,25.7,71.5,0.0000018,-5.1,1,(2006 JE)
(2006 QK33)2006-08-23T04:32:00.000Z,2006-08-23T04:32:00.000Z,22.17,11.4,71.5,5.70E-08,-6.8,1,(2006 QK33)
(2006 QN111)2006-08-21T07:41:00.000Z,2006-08-21T07:41:00.000Z,7.11,11,73,0.0000019,-5.3,1,(2006 QN111)
(2006 SC)2186-09-07T12:32:00.000Z,2186-09-07T12:32:00.000Z,54.66,8.7,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2153-09-17T10:36:00.000Z,2153-09-17T10:36:00.000Z,19.35,13.6,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2152-03-10T17:08:00.000Z,2152-03-10T17:08:00.000Z,25.57,10.6,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2106-09-10T22:40:00.000Z,2106-09-10T22:40:00.000Z,32.9,10,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2105-03-03T18:51:00.000Z,2105-03-03T18:51:00.000Z,28.11,14.2,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2086-09-10T22:15:00.000Z,2086-09-10T22:15:00.000Z,24.89,10.6,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2052-03-10T03:25:00.000Z,2052-03-10T03:25:00.000Z,30.3,10.3,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2033-09-15T08:37:00.000Z,2033-09-15T08:37:00.000Z,15,13.2,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2032-03-08T22:02:00.000Z,2032-03-08T22:02:00.000Z,24.89,10.7,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2006-09-13T13:28:00.000Z,2006-09-13T13:28:00.000Z,2.02,12.1,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)2005-03-04T00:32:00.000Z,2005-03-04T00:32:00.000Z,23.52,13.9,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)1987-09-22T08:57:00.000Z,1987-09-22T08:57:00.000Z,72.75,17.4,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)1986-03-15T14:19:00.000Z,1986-03-15T14:19:00.000Z,50.64,9,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)1974-09-10T20:16:00.000Z,1974-09-10T20:16:00.000Z,21.73,10.7,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)1973-02-28T22:27:00.000Z,1973-02-28T22:27:00.000Z,48.07,15.7,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)1955-09-15T01:54:00.000Z,1955-09-15T01:54:00.000Z,11.18,13,41,0.0000064,-5.2,1,(2006 SC)
(2006 SC)1954-03-05T14:56:00.000Z,1954-03-05T14:56:00.000Z,11.33,12.9,41,0.0000064,-5.2,1,(2006 SC)
(2006 UC64)2006-10-29T17:50:00.000Z,2006-10-29T17:50:00.000Z,14.85,19,45,8.70E-08,-7.2,1,(2006 UC64)
(2006 WM3)2006-12-12T06:56:00.000Z,2006-12-12T06:56:00.000Z,14.88,11.7,100.5,5.80E-08,-6.7,1,(2006 WM3)
(2006 WM3)1948-03-01T13:05:00.000Z,1948-03-01T13:05:00.000Z,17.33,9.6,100.5,5.80E-08,-6.7,1,(2006 WM3)
(2007 CS5)2077-06-25T08:20:00.000Z,2077-06-25T08:20:00.000Z,25.89,7,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2073-01-30T01:08:00.000Z,2073-01-30T01:08:00.000Z,23.11,6.8,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2044-06-25T00:09:00.000Z,2044-06-25T00:09:00.000Z,22.29,6.7,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2043-07-27T10:42:00.000Z,2043-07-27T10:42:00.000Z,45.2,2.8,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2043-06-01T00:21:00.000Z,2043-06-01T00:21:00.000Z,40.3,3.5,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2042-09-24T00:53:00.000Z,2042-09-24T00:53:00.000Z,70.12,5.6,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2042-04-11T16:00:00.000Z,2042-04-11T16:00:00.000Z,57.55,4.4,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2041-11-03T16:36:00.000Z,2041-11-03T16:36:00.000Z,69.31,5.7,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2041-02-20T06:41:00.000Z,2041-02-20T06:41:00.000Z,37.9,3.4,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2040-01-30T16:31:00.000Z,2040-01-30T16:31:00.000Z,26.47,7.1,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2011-06-23T12:14:00.000Z,2011-06-23T12:14:00.000Z,44.89,8.4,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2010-06-23T18:07:00.000Z,2010-06-23T18:07:00.000Z,22.97,3.4,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2009-09-11T04:26:00.000Z,2009-09-11T04:26:00.000Z,66.81,5.2,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2009-04-23T06:22:00.000Z,2009-04-23T06:22:00.000Z,56.29,4.4,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2008-10-24T09:41:00.000Z,2008-10-24T09:41:00.000Z,71.69,5.9,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2008-03-05T16:03:00.000Z,2008-03-05T16:03:00.000Z,45.48,3.8,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2007-12-14T21:03:00.000Z,2007-12-14T21:03:00.000Z,51.95,3.8,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)2007-01-30T03:33:00.000Z,2007-01-30T03:33:00.000Z,16.41,6.3,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)1980-06-24T14:30:00.000Z,1980-06-24T14:30:00.000Z,15.8,6.2,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)1977-11-10T22:40:00.000Z,1977-11-10T22:40:00.000Z,67.3,5.4,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)1977-02-03T09:20:00.000Z,1977-02-03T09:20:00.000Z,26.4,3.2,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 CS5)1976-01-31T17:24:00.000Z,1976-01-31T17:24:00.000Z,42.38,8.4,51.5,3.10E-07,-7.2,1,(2007 CS5)
(2007 DX40)2007-03-04T03:27:00.000Z,2007-03-04T03:27:00.000Z,7.73,16.2,51.5,0.000062,-4.3,1,(2007 DX40)
(2007 EE126)2007-03-10T20:22:00.000Z,2007-03-10T20:22:00.000Z,5.02,30.6,32.5,3.20E-08,-7.6,1,(2007 EE126)
(2007 EH26)2007-03-18T19:57:00.000Z,2007-03-18T19:57:00.000Z,13.07,21.2,62,1.20E-08,-7.6,1,(2007 EH26)
(2007 EV)2049-09-21T04:37:00.000Z,2049-09-21T04:37:00.000Z,4.68,10.3,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)2048-03-22T12:07:00.000Z,2048-03-22T12:07:00.000Z,43.3,7.7,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)2015-03-10T07:00:00.000Z,2015-03-10T07:00:00.000Z,49.23,14.2,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)2008-09-14T08:20:00.000Z,2008-09-14T08:20:00.000Z,44.65,7.6,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)2007-03-16T18:39:00.000Z,2007-03-16T18:39:00.000Z,4.71,10.3,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)2000-09-29T10:40:00.000Z,2000-09-29T10:40:00.000Z,61.75,15,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)1965-03-06T13:02:00.000Z,1965-03-06T13:02:00.000Z,76.91,16.2,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)1958-09-17T18:34:00.000Z,1958-09-17T18:34:00.000Z,32.55,8.4,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)1957-03-19T08:18:00.000Z,1957-03-19T08:18:00.000Z,25.69,8.8,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)1950-10-01T01:22:00.000Z,1950-10-01T01:22:00.000Z,71.91,15.8,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)1933-09-17T00:55:00.000Z,1933-09-17T00:55:00.000Z,35.51,8.2,43,0.0000088,-5.8,1,(2007 EV)
(2007 EV)1932-03-18T17:41:00.000Z,1932-03-18T17:41:00.000Z,23.56,9,43,0.0000088,-5.8,1,(2007 EV)
(2007 EZ25)2007-03-04T07:54:00.000Z,2007-03-04T07:54:00.000Z,3.93,21.1,34,2.10E-07,-7.1,1,(2007 EZ25)
(2007 FT3)2068-10-11T06:01:00.000Z,2068-10-11T06:01:00.000Z,63.85,20.1,430,0.0000015,-3.2,1,(2007 FT3)
(2007 FT3)2007-03-30T01:55:00.000Z,2007-03-30T01:55:00.000Z,61.4,19.6,430,0.0000015,-3.2,1,(2007 FT3)
(2007 KE4)2007-05-27T21:09:00.000Z,2007-05-27T21:09:00.000Z,7.06,9.7,39,0.000014,-4.5,1,(2007 KE4)
(2007 KO4)2051-11-19T21:55:00.000Z,2051-11-19T21:55:00.000Z,40.29,13.4,100.5,0.0000043,-5.2,1,(2007 KO4)
(2007 KO4)2007-11-19T22:30:00.000Z,2007-11-19T22:30:00.000Z,38.97,13.4,100.5,0.0000043,-5.2,1,(2007 KO4)
(2007 KO4)2007-05-25T17:53:00.000Z,2007-05-25T17:53:00.000Z,72.07,12.6,100.5,0.0000043,-5.2,1,(2007 KO4)
(2007 SN6)2007-09-16T19:07:00.000Z,2007-09-16T19:07:00.000Z,4.92,18.1,39,1.10E-07,-6.7,1,(2007 SN6)
(2007 VH189)2007-10-27T00:37:00.000Z,2007-10-27T00:37:00.000Z,28.78,18,100.5,2.80E-08,-6.7,1,(2007 VH189)
(2007 WP3)2018-06-16T13:48:00.000Z,2018-06-16T13:48:00.000Z,67.97,15.7,86.5,0.0000077,-5,1,(2007 WP3)
(2007 WP3)2007-11-12T02:54:00.000Z,2007-11-12T02:54:00.000Z,4.93,13.4,86.5,0.0000077,-5,1,(2007 WP3)
(2007 WP3)1998-11-05T04:53:00.000Z,1998-11-05T04:53:00.000Z,24.73,11.4,86.5,0.0000077,-5,1,(2007 WP3)
(2007 WP3)1962-07-02T05:49:00.000Z,1962-07-02T05:49:00.000Z,69.63,9.2,86.5,0.0000077,-5,1,(2007 WP3)
(2007 WP3)1953-06-21T07:41:00.000Z,1953-06-21T07:41:00.000Z,51.25,12.7,86.5,0.0000077,-5,1,(2007 WP3)
(2007 WP3)1944-06-13T23:51:00.000Z,1944-06-13T23:51:00.000Z,71.88,16.3,86.5,0.0000077,-5,1,(2007 WP3)
(2007 WP3)1924-11-17T17:13:00.000Z,1924-11-17T17:13:00.000Z,46.3,16.3,86.5,0.0000077,-5,1,(2007 WP3)
(2007 WP3)1915-11-11T06:31:00.000Z,1915-11-11T06:31:00.000Z,3.6,13.2,86.5,0.0000077,-5,1,(2007 WP3)
(2007 WT3)2007-11-10T21:21:00.000Z,2007-11-10T21:21:00.000Z,3.6,20.3,62,1.90E-09,-8.3,1,(2007 WT3)
(2007 XZ9)2007-12-01T01:46:00.000Z,2007-12-01T01:46:00.000Z,8.07,13.9,47,0.0000011,-5.9,1,(2007 XZ9)
