objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(2008 GY21)1948-09-19T04:43:00.000Z,1948-09-19T04:43:00.000Z,44.03,7.8,13,2.30E-07,-8.6,0,(2008 GY21)
(2008 GY21)1917-04-09T13:18:00.000Z,1917-04-09T13:18:00.000Z,0.48,11.2,13,2.30E-07,-8.6,0,(2008 GY21)
(2008 HC38)2008-04-27T23:14:00.000Z,2008-04-27T23:14:00.000Z,2.18,13.9,24,4.40E-08,-7.2,0,(2008 HC38)
(2008 HJ)2008-04-29T17:24:00.000Z,2008-04-29T17:24:00.000Z,2.79,7.8,29.5,0.00026,-4.8,0,(2008 HJ)
(2008 HJ)1989-04-16T07:47:00.000Z,1989-04-16T07:47:00.000Z,37.86,10.6,29.5,0.00026,-4.8,0,(2008 HJ)
(2008 HJ)1972-07-25T19:36:00.000Z,1972-07-25T19:36:00.000Z,62.92,12.5,29.5,0.00026,-4.8,0,(2008 HJ)
(2008 HJ)1953-07-08T06:23:00.000Z,1953-07-08T06:23:00.000Z,7.17,8,29.5,0.00026,-4.8,0,(2008 HJ)
(2008 HJ)1932-04-19T20:22:00.000Z,1932-04-19T20:22:00.000Z,22.28,9.3,29.5,0.00026,-4.8,0,(2008 HJ)
(2008 JL24)2045-05-17T05:43:00.000Z,2045-05-17T05:43:00.000Z,6.68,3.3,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL24)2044-08-28T10:04:00.000Z,2044-08-28T10:04:00.000Z,49.73,3.1,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL24)2043-12-09T21:15:00.000Z,2043-12-09T21:15:00.000Z,7.47,3.3,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL24)2026-06-20T20:36:00.000Z,2026-06-20T20:36:00.000Z,36.18,2,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL24)2026-03-05T23:38:00.000Z,2026-03-05T23:38:00.000Z,23.73,2.4,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL24)2025-10-16T14:06:00.000Z,2025-10-16T14:06:00.000Z,41.73,2.5,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL24)2008-05-09T23:20:00.000Z,2008-05-09T23:20:00.000Z,0.45,3.5,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL24)1994-11-21T10:04:00.000Z,1994-11-21T10:04:00.000Z,45.99,3.2,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL24)1994-05-21T09:25:00.000Z,1994-05-21T09:25:00.000Z,10.38,2.1,5.15,2.30E-07,-9.2,0,(2008 JL24)
(2008 JL3)2008-04-30T18:56:00.000Z,2008-04-30T18:56:00.000Z,5.12,8.4,35.5,0.000098,-3.6,0,(2008 JL3)
(2008 KT)2075-11-27T11:04:00.000Z,2075-11-27T11:04:00.000Z,55.26,7.2,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2074-11-22T14:56:00.000Z,2074-11-22T14:56:00.000Z,12.9,4,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2071-07-24T20:55:00.000Z,2071-07-24T20:55:00.000Z,32.32,2.5,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2071-04-08T04:00:00.000Z,2071-04-08T04:00:00.000Z,34.9,2.4,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2070-05-27T01:25:00.000Z,2070-05-27T01:25:00.000Z,6.97,2.5,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2069-05-25T21:33:00.000Z,2069-05-25T21:33:00.000Z,9.15,3.7,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2068-05-22T00:49:00.000Z,2068-05-22T00:49:00.000Z,44.1,6.2,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2012-12-01T01:29:00.000Z,2012-12-01T01:29:00.000Z,63.9,7.8,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2011-11-27T18:31:00.000Z,2011-11-27T18:31:00.000Z,26.22,5,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2010-11-23T19:56:00.000Z,2010-11-23T19:56:00.000Z,5.56,2.6,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2010-02-04T11:45:00.000Z,2010-02-04T11:45:00.000Z,42.99,2.8,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2009-08-28T12:36:00.000Z,2009-08-28T12:36:00.000Z,33.87,2.7,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2009-03-30T05:17:00.000Z,2009-03-30T05:17:00.000Z,41.56,2.7,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2008-06-03T18:48:00.000Z,2008-06-03T18:48:00.000Z,3.34,2.9,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2007-06-01T15:58:00.000Z,2007-06-01T15:58:00.000Z,33.98,5.4,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)2006-05-28T12:53:00.000Z,2006-05-28T12:53:00.000Z,73.83,8.4,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)1954-12-09T23:03:00.000Z,1954-12-09T23:03:00.000Z,67.94,8.1,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)1953-12-05T00:52:00.000Z,1953-12-05T00:52:00.000Z,27.29,5,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)1952-11-29T09:38:00.000Z,1952-11-29T09:38:00.000Z,7.93,2.5,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)1950-06-09T22:24:00.000Z,1950-06-09T22:24:00.000Z,10.66,2.4,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)1949-06-07T13:08:00.000Z,1949-06-07T13:08:00.000Z,30.53,5.2,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 KT)1948-06-02T20:45:00.000Z,1948-06-02T20:45:00.000Z,75.2,8.5,10.05,0.0000053,-7.5,0,(2008 KT)
(2008 LD)2024-05-28T10:01:00.000Z,2024-05-28T10:01:00.000Z,7.23,4.5,7.15,0.000093,-7.1,0,(2008 LD)
(2008 LD)2008-06-01T01:45:00.000Z,2008-06-01T01:45:00.000Z,1.13,4.3,7.15,0.000093,-7.1,0,(2008 LD)
(2008 LD)2002-10-04T07:55:00.000Z,2002-10-04T07:55:00.000Z,61.75,3.7,7.15,0.000093,-7.1,0,(2008 LD)
(2008 LD)2002-05-30T12:37:00.000Z,2002-05-30T12:37:00.000Z,4.86,4.4,7.15,0.000093,-7.1,0,(2008 LD)
(2008 SH148)2008-10-04T10:39:00.000Z,2008-10-04T10:39:00.000Z,5.63,10.8,26,9.20E-07,-7.4,0,(2008 SH148)
(2008 ST)2104-09-24T18:18:00.000Z,2104-09-24T18:18:00.000Z,9.75,4,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2103-05-11T23:39:00.000Z,2103-05-11T23:39:00.000Z,17.55,2.2,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2082-09-23T20:06:00.000Z,2082-09-23T20:06:00.000Z,40.09,6.3,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2080-05-11T05:05:00.000Z,2080-05-11T05:05:00.000Z,48.31,6.8,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2059-09-26T01:43:00.000Z,2059-09-26T01:43:00.000Z,3.34,3.1,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2059-02-08T08:17:00.000Z,2059-02-08T08:17:00.000Z,55.7,4.2,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2058-05-21T01:36:00.000Z,2058-05-21T01:36:00.000Z,39.39,6.1,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2043-09-24T20:59:00.000Z,2043-09-24T20:59:00.000Z,48.94,7,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2042-05-23T10:30:00.000Z,2042-05-23T10:30:00.000Z,16.24,2.3,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2026-09-26T19:36:00.000Z,2026-09-26T19:36:00.000Z,39.49,6.2,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2025-05-20T05:55:00.000Z,2025-05-20T05:55:00.000Z,13.91,2.5,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2008-09-28T08:23:00.000Z,2008-09-28T08:23:00.000Z,3.99,3,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2008-02-24T05:33:00.000Z,2008-02-24T05:33:00.000Z,56.47,4.2,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)2007-06-01T17:57:00.000Z,2007-06-01T17:57:00.000Z,65.17,8.1,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1994-09-28T15:34:00.000Z,1994-09-28T15:34:00.000Z,50.31,7.1,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1994-01-15T08:04:00.000Z,1994-01-15T08:04:00.000Z,58.82,4.3,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1993-05-27T13:45:00.000Z,1993-05-27T13:45:00.000Z,15.35,4.1,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1980-09-28T15:51:00.000Z,1980-09-28T15:51:00.000Z,27.22,5.3,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1979-05-28T15:08:00.000Z,1979-05-28T15:08:00.000Z,37.6,6,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1966-09-28T18:39:00.000Z,1966-09-28T18:39:00.000Z,23.98,5,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1965-05-27T10:11:00.000Z,1965-05-27T10:11:00.000Z,39.7,6.1,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1952-09-25T10:17:00.000Z,1952-09-25T10:17:00.000Z,54.95,7.4,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1951-05-25T16:52:00.000Z,1951-05-25T16:52:00.000Z,12.43,3.8,16.5,0.00016,-5.5,0,(2008 ST)
(2008 ST)1938-03-07T10:29:00.000Z,1938-03-07T10:29:00.000Z,55.93,4,16.5,0.00016,-5.5,0,(2008 ST)
(2008 TE)2010-05-06T15:54:00.000Z,2010-05-06T15:54:00.000Z,42.66,15.1,12.35,0.000043,-4.8,0,(2008 TE)
(2008 TE)2008-09-25T05:09:00.000Z,2008-09-25T05:09:00.000Z,2.97,12.1,12.35,0.000043,-4.8,0,(2008 TE)
(2008 TS10)2008-09-29T19:38:00.000Z,2008-09-29T19:38:00.000Z,4.18,3.6,6.8,0.000047,-7.4,0,(2008 TS10)
(2008 UA202)2029-10-20T10:46:00.000Z,2029-10-20T10:46:00.000Z,6.09,2.9,5.65,0.000081,-7.4,0,(2008 UA202)
(2008 UA202)2028-05-18T08:09:00.000Z,2028-05-18T08:09:00.000Z,33.48,4.9,5.65,0.000081,-7.4,0,(2008 UA202)
(2008 UA202)2008-10-18T14:31:00.000Z,2008-10-18T14:31:00.000Z,0.87,2.8,5.65,0.000081,-7.4,0,(2008 UA202)
(2008 UA92)2008-10-26T00:23:00.000Z,2008-10-26T00:23:00.000Z,13.24,7.5,14.4,0.0000013,-7.2,0,(2008 UA92)
(2008 UC202)2073-11-01T20:26:00.000Z,2073-11-01T20:26:00.000Z,5.07,4.2,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2072-11-02T10:59:00.000Z,2072-11-02T10:59:00.000Z,30.36,5.5,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2071-11-01T11:40:00.000Z,2071-11-01T11:40:00.000Z,65.65,7.7,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2013-05-04T13:03:00.000Z,2013-05-04T13:03:00.000Z,42.88,6.2,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2012-04-29T17:07:00.000Z,2012-04-29T17:07:00.000Z,10.22,4.5,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2011-04-27T19:18:00.000Z,2011-04-27T19:18:00.000Z,8.92,4,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2010-10-01T14:24:00.000Z,2010-10-01T14:24:00.000Z,56.71,4.1,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2010-04-20T12:34:00.000Z,2010-04-20T12:34:00.000Z,38.15,4.1,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2009-10-27T23:59:00.000Z,2009-10-27T23:59:00.000Z,29.34,4,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2008-11-02T21:02:00.000Z,2008-11-02T21:02:00.000Z,5.46,4.2,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2007-11-04T23:31:00.000Z,2007-11-04T23:31:00.000Z,29.9,5.4,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)2006-11-03T07:33:00.000Z,2006-11-03T07:33:00.000Z,64.74,7.5,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)1948-05-07T19:19:00.000Z,1948-05-07T19:19:00.000Z,57.93,7,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)1947-05-03T20:51:00.000Z,1947-05-03T20:51:00.000Z,23.77,5.1,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)1946-04-29T10:59:00.000Z,1946-04-29T10:59:00.000Z,4.51,4.1,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)1945-10-12T23:50:00.000Z,1945-10-12T23:50:00.000Z,46.06,4.1,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UC202)1945-04-12T07:48:00.000Z,1945-04-12T07:48:00.000Z,53.18,4.7,9.4,0.0000024,-7.7,0,(2008 UC202)
(2008 UM1)2008-10-22T01:57:00.000Z,2008-10-22T01:57:00.000Z,0.22,18.1,1.65,5.40E-07,-8.3,0,(2008 UM1)
(2008 US)2008-10-20T21:30:00.000Z,2008-10-20T21:30:00.000Z,0.09,19.1,2.25,0.000016,-6.3,0,(2008 US)
(2008 VB4)2008-11-04T02:03:00.000Z,2008-11-04T02:03:00.000Z,1.35,12.3,10.05,1.20E-07,-8.3,0,(2008 VB4)
(2008 VL)2008-10-29T03:04:00.000Z,2008-10-29T03:04:00.000Z,2.52,11.6,12.95,0.000012,-7.5,0,(2008 VL)
(2008 VM)2008-11-03T21:31:00.000Z,2008-11-03T21:31:00.000Z,0.12,11,3.9,0.000036,-6.5,0,(2008 VM)
(2008 WO2)2064-11-21T16:32:00.000Z,2064-11-21T16:32:00.000Z,46.76,9.7,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2060-05-05T04:37:00.000Z,2060-05-05T04:37:00.000Z,26.54,8.1,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2036-11-22T00:43:00.000Z,2036-11-22T00:43:00.000Z,53.35,10.2,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2035-11-09T11:52:00.000Z,2035-11-09T11:52:00.000Z,37.03,3.4,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2032-05-04T13:54:00.000Z,2032-05-04T13:54:00.000Z,32.71,8.6,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2008-11-16T04:26:00.000Z,2008-11-16T04:26:00.000Z,1.05,6.3,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2007-12-12T05:41:00.000Z,2007-12-12T05:41:00.000Z,54.87,4,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2007-10-07T07:52:00.000Z,2007-10-07T07:52:00.000Z,53.84,4.4,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2006-08-26T18:54:00.000Z,2006-08-26T18:54:00.000Z,72.26,6.2,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2005-07-23T06:19:00.000Z,2005-07-23T06:19:00.000Z,71.91,6.2,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2004-06-10T04:06:00.000Z,2004-06-10T04:06:00.000Z,52.34,4.2,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2004-04-10T20:55:00.000Z,2004-04-10T20:55:00.000Z,53.69,3.8,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2003-05-04T02:18:00.000Z,2003-05-04T02:18:00.000Z,3.06,6.2,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 WO2)2002-04-26T05:49:00.000Z,2002-04-26T05:49:00.000Z,70.08,11.4,4.7,0.000049,-7.3,0,(2008 WO2)
(2008 XK)2008-12-05T19:44:00.000Z,2008-12-05T19:44:00.000Z,1.46,14.6,15.85,4.00E-07,-7.5,0,(2008 XK)
(2008 XU2)2008-11-30T09:29:00.000Z,2008-11-30T09:29:00.000Z,2.13,11,32.5,4.80E-07,-6.3,0,(2008 XU2)
(2008 YC29)2016-12-30T05:08:00.000Z,2016-12-30T05:08:00.000Z,31.04,9.4,37,1.10E-08,-8.8,0,(2008 YC29)
(2008 YC29)2009-01-01T23:53:00.000Z,2009-01-01T23:53:00.000Z,3.35,11.7,37,1.10E-08,-8.8,0,(2008 YC29)
(2008 YC3)2054-06-29T13:59:00.000Z,2054-06-29T13:59:00.000Z,70.86,9,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2053-06-23T09:59:00.000Z,2053-06-23T09:59:00.000Z,9.3,6.5,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2052-12-19T16:20:00.000Z,2052-12-19T16:20:00.000Z,51.31,6.8,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2052-06-18T22:28:00.000Z,2052-06-18T22:28:00.000Z,41.89,6.4,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2051-12-25T02:23:00.000Z,2051-12-25T02:23:00.000Z,8.92,6.5,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2050-12-25T15:44:00.000Z,2050-12-25T15:44:00.000Z,56.42,8.3,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2011-06-29T03:28:00.000Z,2011-06-29T03:28:00.000Z,66.95,8.8,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2010-06-24T00:32:00.000Z,2010-06-24T00:32:00.000Z,12.17,6.5,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2009-12-20T14:43:00.000Z,2009-12-20T14:43:00.000Z,54.93,6.9,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2009-06-20T07:35:00.000Z,2009-06-20T07:35:00.000Z,34.49,6.3,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2008-12-24T01:28:00.000Z,2008-12-24T01:28:00.000Z,10.47,6.4,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)2007-12-25T14:18:00.000Z,2007-12-25T14:18:00.000Z,38.43,7.5,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)1961-06-29T08:44:00.000Z,1961-06-29T08:44:00.000Z,65.89,8.7,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)1960-06-24T14:54:00.000Z,1960-06-24T14:54:00.000Z,19.78,6.7,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)1959-12-20T12:21:00.000Z,1959-12-20T12:21:00.000Z,63.98,7.2,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)1959-06-21T19:15:00.000Z,1959-06-21T19:15:00.000Z,21.02,6.2,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)1958-12-24T00:15:00.000Z,1958-12-24T00:15:00.000Z,22.71,6.3,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)1958-06-17T19:14:00.000Z,1958-06-17T19:14:00.000Z,63,7.1,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)1957-12-25T05:25:00.000Z,1957-12-25T05:25:00.000Z,21.91,6.9,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YC3)1956-12-24T13:57:00.000Z,1956-12-24T13:57:00.000Z,67.83,9,37.5,5.80E-08,-7.8,0,(2008 YC3)
(2008 YD3)2008-12-11T13:13:00.000Z,2008-12-11T13:13:00.000Z,17.14,7.5,24.5,5.30E-08,-8.1,0,(2008 YD3)
(2008 YV32)2009-01-09T18:41:00.000Z,2009-01-09T18:41:00.000Z,2.74,8.6,24,0.0000062,-6.7,0,(2008 YV32)
(2009 BE)2009-01-23T04:46:00.000Z,2009-01-23T04:46:00.000Z,2.13,11.7,26,0.00043,-4.3,0,(2009 BE)
(2009 BF58)2009-01-22T18:48:00.000Z,2009-01-22T18:48:00.000Z,2.39,6.9,15.1,0.000062,-6,0,(2009 BF58)
(2009 DM40)2009-02-23T10:05:00.000Z,2009-02-23T10:05:00.000Z,2.08,8.8,19,2.90E-09,-9.6,0,(2009 DM40)
(2009 EH1)2061-09-08T14:33:00.000Z,2061-09-08T14:33:00.000Z,52.94,14.7,11.5,1.50E-09,-10.1,0,(2009 EH1)
(2009 EH1)2051-03-03T20:41:00.000Z,2051-03-03T20:41:00.000Z,39.78,13.8,11.5,1.50E-09,-10.1,0,(2009 EH1)
(2009 EH1)2037-03-02T00:00:00.000Z,2037-03-02T00:00:00.000Z,47.45,14.4,11.5,1.50E-09,-10.1,0,(2009 EH1)
(2009 EH1)2033-09-04T16:00:00.000Z,2033-09-04T16:00:00.000Z,25.73,12.7,11.5,1.50E-09,-10.1,0,(2009 EH1)
(2009 EH1)2009-03-08T05:11:00.000Z,2009-03-08T05:11:00.000Z,1.6,10.7,11.5,1.50E-09,-10.1,0,(2009 EH1)
(2009 EH1)1928-09-05T00:46:00.000Z,1928-09-05T00:46:00.000Z,28.82,12.9,11.5,1.50E-09,-10.1,0,(2009 EH1)
(2009 EJ1)2009-02-27T18:48:00.000Z,2009-02-27T18:48:00.000Z,0.16,11.5,8.8,4.00E-08,-9.2,0,(2009 EJ1)
(2009 EW)2030-08-24T22:05:00.000Z,2030-08-24T22:05:00.000Z,26.95,13.7,22.5,0.0000017,-6.7,0,(2009 EW)
(2009 EW)2009-03-06T02:37:00.000Z,2009-03-06T02:37:00.000Z,0.88,12.9,22.5,0.0000017,-6.7,0,(2009 EW)
(2009 EW)1988-08-15T08:31:00.000Z,1988-08-15T08:31:00.000Z,63.06,8.7,22.5,0.0000017,-6.7,0,(2009 EW)
(2009 FG)2009-03-05T23:45:00.000Z,2009-03-05T23:45:00.000Z,9.72,10.1,34,0.0000079,-6,0,(2009 FG)
(2009 FP32)2081-08-20T13:20:00.000Z,2081-08-20T13:20:00.000Z,42.58,18.2,12.35,0.00001,-7,0,(2009 FP32)
(2009 FP32)2009-03-31T21:59:00.000Z,2009-03-31T21:59:00.000Z,1.15,15,12.35,0.00001,-7,0,(2009 FP32)
(2009 FQ32)2009-03-31T16:39:00.000Z,2009-03-31T16:39:00.000Z,3.32,4.7,19,6.40E-08,-8.9,0,(2009 FQ32)
(2009 FZ10)2009-03-15T09:33:00.000Z,2009-03-15T09:33:00.000Z,6.32,13.3,34,0.00001,-5.5,0,(2009 FZ10)
(2009 HS44)2009-04-26T04:48:00.000Z,2009-04-26T04:48:00.000Z,4.61,18,21.5,0.0000063,-6,0,(2009 HS44)
(2009 HW67)2009-04-24T17:05:00.000Z,2009-04-24T17:05:00.000Z,1.05,23,26,0.0000029,-6.1,0,(2009 HW67)
(2009 JE1)2009-05-09T05:25:00.000Z,2009-05-09T05:25:00.000Z,5.98,7.8,19,2.00E-08,-9.2,0,(2009 JE1)
(2009 JF1)2186-04-29T04:41:00.000Z,2186-04-29T04:41:00.000Z,76.51,29.7,16.5,0.00026,-3.3,0,(2009 JF1)
(2009 JF1)2092-12-01T20:41:00.000Z,2092-12-01T20:41:00.000Z,26.67,25.6,16.5,0.00026,-3.3,0,(2009 JF1)
(2009 JF1)2009-05-05T17:39:00.000Z,2009-05-05T17:39:00.000Z,0.76,24,16.5,0.00026,-3.3,0,(2009 JF1)
(2009 JF1)1950-05-11T03:05:00.000Z,1950-05-11T03:05:00.000Z,41.92,20.8,16.5,0.00026,-3.3,0,(2009 JF1)
(2009 JL2)2009-05-13T19:32:00.000Z,2009-05-13T19:32:00.000Z,0.69,12.9,27.5,0.0000034,-6.5,0,(2009 JL2)
(2009 JL2)1926-05-05T11:21:00.000Z,1926-05-05T11:21:00.000Z,34.41,14.2,27.5,0.0000034,-6.5,0,(2009 JL2)
(2009 OW6)2009-07-28T14:25:00.000Z,2009-07-28T14:25:00.000Z,7.18,7.3,35.5,0.000012,-5.6,0,(2009 OW6)
(2009 RR)2009-09-16T05:57:00.000Z,2009-09-16T05:57:00.000Z,2.81,12.8,34,0.0000083,-6.3,0,(2009 RR)
(2009 RR)1942-02-28T02:22:00.000Z,1942-02-28T02:22:00.000Z,74.96,18.5,34,0.0000083,-6.3,0,(2009 RR)
(2009 SD15)2009-09-13T17:38:00.000Z,2009-09-13T17:38:00.000Z,7.07,14,18,2.70E-09,-9.5,0,(2009 SD15)
(2009 SH1)2009-09-14T10:22:00.000Z,2009-09-14T10:22:00.000Z,2.39,7.1,5.65,6.70E-08,-10.9,0,(2009 SH1)
(2009 ST171)2009-10-05T13:34:00.000Z,2009-10-05T13:34:00.000Z,15.84,8.7,19,0.0000012,-6.9,0,(2009 ST171)
(2009 TB)2009-10-01T02:10:00.000Z,2009-10-01T02:10:00.000Z,0.18,15.1,6.2,0.0000079,-6.8,0,(2009 TB)
(2009 TD17)2039-05-07T11:34:00.000Z,2039-05-07T11:34:00.000Z,4.46,6.9,12.35,0.000023,-6.9,0,(2009 TD17)
(2009 TD17)2009-10-05T09:51:00.000Z,2009-10-05T09:51:00.000Z,0.67,6.8,12.35,0.000023,-6.9,0,(2009 TD17)
(2009 TD17)2001-10-13T10:36:00.000Z,2001-10-13T10:36:00.000Z,55.46,10.8,12.35,0.000023,-6.9,0,(2009 TD17)
(2009 TD17)2000-04-15T04:20:00.000Z,2000-04-15T04:20:00.000Z,54.42,10.7,12.35,0.000023,-6.9,0,(2009 TD17)
(2009 TD17)1992-04-23T15:56:00.000Z,1992-04-23T15:56:00.000Z,1.72,6.5,12.35,0.000023,-6.9,0,(2009 TD17)
(2009 TM8)2011-10-17T09:42:00.000Z,2011-10-17T09:42:00.000Z,0.85,8.2,8.8,0.000076,-7.6,0,(2009 TM8)
(2009 TM8)2009-10-17T01:38:00.000Z,2009-10-17T01:38:00.000Z,0.9,8.1,8.8,0.000076,-7.6,0,(2009 TM8)
(2009 TU)2009-10-08T21:50:00.000Z,2009-10-08T21:50:00.000Z,0.79,15.3,15.1,0.000019,-6.5,0,(2009 TU)
(2009 VA)2009-11-06T20:32:00.000Z,2009-11-06T20:32:00.000Z,0.05,10.3,8.05,0.000022,-5.8,0,(2009 VA)
(2009 VT1)2009-11-09T12:16:00.000Z,2009-11-09T12:16:00.000Z,1.4,7.2,5.4,0.0000025,-7.8,0,(2009 VT1)
(2009 VZ39)2009-11-12T17:46:00.000Z,2009-11-12T17:46:00.000Z,0.68,7.8,10.25,0.0000072,-7.1,0,(2009 VZ39)
(2009 WJ6)2063-11-21T21:45:00.000Z,2063-11-21T21:45:00.000Z,4.1,17.8,14.4,3.00E-07,-7.5,0,(2009 WJ6)
(2009 WJ6)2009-11-20T10:09:00.000Z,2009-11-20T10:09:00.000Z,0.46,18.2,14.4,3.00E-07,-7.5,0,(2009 WJ6)
(2009 WJ6)2005-05-12T14:53:00.000Z,2005-05-12T14:53:00.000Z,38.52,20.9,14.4,3.00E-07,-7.5,0,(2009 WJ6)
